,BC_ID,H_0,H_24,H_48,H_72,H_96,Mut_ID,Strain,Environment
5306,89064,-3.26228413,-3.50633419,-4.214103776,-3.707216665,-4.124441585,1001,L013,SC_7.0
5307,89186,NA,-5.409424177,NA,NA,NA,239,L013,SC_7.0
5308,89227,-4.334166137,-4.205304194,-4.214103776,-4.874533999,-5.227103927,954,L013,SC_7.0
5309,89443,NA,NA,NA,-5.874533999,NA,591,L013,SC_7.0
5310,89756,-4.404747211,-4.233332918,-3.966319293,-4.573504004,-4.662832496,718,L013,SC_7.0
5311,89858,NA,NA,-5.328047129,-5.874533999,NA,83,L013,SC_7.0
5312,90262,NA,NA,NA,-5.874533999,NA,261,L013,SC_7.0
5313,90281,-3.006807203,-3.224732746,-3.579859102,-4.330465955,-4.801135195,201,L013,SC_7.0
5314,90293,-3.368024404,-3.576915264,-3.521867155,-3.887762265,-3.904884632,60,L013,SC_7.0
5315,90432,-3.574498292,-3.890910237,-4.850925874,-5.175563995,-5.005255177,60,L013,SC_7.0
5316,90455,NA,NA,NA,NA,-5.704225182,1007,L013,SC_7.0
5317,90462,-5.635196133,NA,NA,NA,NA,733,L013,SC_7.0
5318,90687,-5.635196133,NA,-5.328047129,-5.874533999,NA,479,L013,SC_7.0
5319,90727,-2.980057698,-3.208027053,-3.256165121,-3.290202775,-3.306285173,48,L013,SC_7.0
5320,90731,NA,-5.409424177,NA,-5.573504004,-5.704225182,949,L013,SC_7.0
5321,90815,-2.91256221,-3.079010403,-3.470714632,-3.791748629,-3.904884632,565,L013,SC_7.0
5322,90822,NA,-5.409424177,NA,NA,NA,85,L013,SC_7.0
5323,91190,-3.492181332,-3.534362913,-3.759845405,-4.35602006,-4.425471581,40,L013,SC_7.0
5324,91225,-3.417712188,-3.645996183,-3.646805891,-3.861696775,-3.801135195,202,L013,SC_7.0
5325,91256,-5.635196133,NA,NA,NA,NA,639,L013,SC_7.0
5326,91401,-3.102441754,-3.076985717,-3.290620631,-3.528181025,-3.63603932,935,L013,SC_7.0
5327,91429,-3.158074878,-3.184114895,-3.28272415,-3.662346395,-3.58365125,209,L013,SC_7.0
5328,91604,-4.066994409,-4.564326137,NA,-5.874533999,-5.704225182,83,L013,SC_7.0
5329,91712,NA,NA,-5.328047129,NA,-5.704225182,366,L013,SC_7.0
5330,91794,-3.358734328,-3.396586952,-3.809533189,-3.8533447,-4.47377626,1012,L013,SC_7.0
5331,91841,-3.433799008,-3.528610585,-3.435952526,-3.837107502,-4.382005887,639,L013,SC_7.0
5332,91960,-3.071715047,-3.001184212,-2.944231763,-2.980772237,-2.92535071,831,L013,SC_7.0
5333,92008,-4.52125278,-5.409424177,NA,-5.874533999,NA,128,L013,SC_7.0
5334,92012,-2.94323103,-3.227580589,-3.146203541,-3.218435797,-3.699903808,242,L013,SC_7.0
5335,92226,-5.635196133,NA,NA,NA,NA,719,L013,SC_7.0
5336,92245,NA,NA,-5.328047129,NA,NA,461,L013,SC_7.0
5337,92268,-5.334166137,-5.409424177,-5.027017133,-5.874533999,NA,119,L013,SC_7.0
5338,92836,-3.842804443,-3.589880241,-3.836685435,-4.029435959,-3.996655006,423,L013,SC_7.0
5339,92914,-5.635196133,NA,NA,-5.573504004,NA,74,L013,SC_7.0
5340,92915,-2.683858614,-2.916663788,-3.121221253,-3.143751724,-3.012260079,815,L013,SC_7.0
5341,93070,-5.635196133,NA,NA,NA,NA,1004,L013,SC_7.0
5342,93442,-3.379923627,-3.904274199,-3.947835887,-4.241065544,-5.10216519,35,L013,SC_7.0
5343,93482,-3.232075611,-3.480005251,-3.880889097,-3.901406146,-3.840902321,476,L013,SC_7.0
5344,93756,-5.635196133,NA,NA,NA,NA,931,L013,SC_7.0
5345,93799,-3.409886851,-3.46003417,-3.985624448,-4.011211139,-4.022983944,412,L013,SC_7.0
5346,94042,-5.635196133,-5.409424177,NA,NA,NA,1002,L013,SC_7.0
5347,94145,-4.312976838,-4.108394181,-3.913073781,-4.476593991,-4.500105199,932,L013,SC_7.0
5348,94328,NA,NA,-5.328047129,NA,NA,227,L013,SC_7.0
5349,94348,NA,NA,NA,-5.874533999,NA,134,L013,SC_7.0
5350,94495,NA,-5.409424177,NA,-5.573504004,NA,780,L013,SC_7.0
5351,94708,-5.635196133,NA,NA,NA,NA,921,L013,SC_7.0
5352,94734,-3.559649171,-3.807364186,-4.214103776,-5.029435959,-4.926073931,843,L013,SC_7.0
5353,94859,NA,NA,NA,-5.874533999,NA,775,L013,SC_7.0
5354,94896,-4.593803447,-4.263296141,-4.424957142,-4.874533999,-5.403195186,912,L013,SC_7.0
5355,94933,-5.635196133,-5.409424177,NA,-5.874533999,NA,364,L013,SC_7.0
5356,94993,-3.148057757,-3.181537472,-3.378657122,-3.564903832,-3.365768688,423,L013,SC_7.0
5357,95606,-3.902802373,NA,-4.725987137,-4.35602006,-4.859127142,632,L013,SC_7.0
5358,95948,-4.593803447,-4.409424177,-4.005827834,-4.833141314,-5.227103927,278,L013,SC_7.0
5359,96048,-3.389683465,-3.464941505,-3.93010712,-4.427375968,-5.704225182,851,L013,SC_7.0
5360,96340,-5.635196133,NA,NA,NA,NA,87,L013,SC_7.0
5361,96490,NA,-5.409424177,NA,NA,NA,188,L013,SC_7.0
5362,96555,NA,NA,NA,-5.573504004,-5.704225182,757,L013,SC_7.0
5363,96603,-3.235522411,-3.319519065,-3.373804619,-3.505318142,-3.891311825,965,L013,SC_7.0
5364,96652,-4.790098093,-4.295480825,-4.097598207,-4.595780399,-4.662832496,195,L013,SC_7.0
5365,96907,NA,NA,NA,-5.874533999,NA,932,L013,SC_7.0
5366,97053,NA,NA,NA,-5.874533999,NA,726,L013,SC_7.0
5367,97070,NA,NA,NA,-5.874533999,NA,932,L013,SC_7.0
5368,97111,-4.459104874,-4.409424177,-4.214103776,-4.573504004,-4.749982672,195,L013,SC_7.0
5369,97393,-5.635196133,NA,NA,NA,NA,311,L013,SC_7.0
5370,97433,-4.43107615,-4.368031492,-4.027017133,-4.760590647,-4.749982672,845,L013,SC_7.0
5371,97463,-3.482907788,-3.645996183,-4.072774624,-3.734654913,-3.996655006,246,L013,SC_7.0
5372,97578,-2.588310942,-2.263296141,-2.034684574,-1.949531492,-1.953716787,329,L013,SC_7.0
5373,97596,NA,NA,NA,-5.874533999,NA,997,L013,SC_7.0
5374,97601,-4.172798135,-3.932302922,-3.736982522,-4.318231499,-4.382005887,473,L013,SC_7.0
5375,97756,NA,NA,-5.328047129,NA,NA,65,L013,SC_7.0
5376,97854,NA,-5.108394181,-5.328047129,NA,NA,958,L013,SC_7.0
5377,97886,-5.635196133,-5.409424177,NA,NA,NA,456,L013,SC_7.0
5378,97903,-5.635196133,NA,NA,NA,NA,217,L013,SC_7.0
5379,98185,NA,NA,-5.328047129,NA,NA,517,L013,SC_7.0
5380,98202,-5.635196133,-5.108394181,-5.328047129,-5.573504004,NA,1000,L013,SC_7.0
5381,98280,-3.470843277,-3.693420833,-3.809533189,-4.08214231,NA,985,L013,SC_7.0
5382,98472,NA,-5.409424177,NA,NA,NA,757,L013,SC_7.0
5383,98513,-3.210314496,-3.464941505,-3.35956418,-3.595780399,-3.963862492,269,L013,SC_7.0
5384,98597,-3.232075611,-3.46003417,-3.736982522,-4.343055082,-4.625043936,231,L013,SC_7.0
5385,98611,-3.700697681,-3.558165828,-4.097598207,-5.029435959,-5.227103927,1002,L013,SC_7.0
5386,98635,-5.635196133,-5.108394181,NA,NA,NA,280,L013,SC_7.0
5387,98877,-3.420352285,-3.932302922,-4.286654444,-5.573504004,NA,692,L013,SC_7.0
5388,98890,-3.26228413,-3.368031492,-4.097598207,-3.865933828,-3.865376091,34,L013,SC_7.0
5389,99014,NA,-5.409424177,NA,NA,NA,852,L013,SC_7.0
5390,99067,NA,-5.409424177,-5.328047129,NA,NA,547,L013,SC_7.0
5391,99096,-5.635196133,NA,NA,NA,NA,815,L013,SC_7.0
5392,99302,-3.402200022,-3.701854001,-3.771744628,-3.725314887,-4.212863488,742,L013,SC_7.0
5393,99305,-5.635196133,NA,NA,NA,-5.704225182,837,L013,SC_7.0
5394,99338,NA,NA,NA,-5.874533999,NA,693,L013,SC_7.0
5395,99348,-5.635196133,-5.409424177,-5.027017133,-5.573504004,NA,423,L013,SC_7.0
5396,99668,-5.635196133,NA,-5.328047129,NA,NA,115,L013,SC_7.0
5397,99785,-3.67615474,-3.638572165,-3.896683365,-3.861696775,-4.005255177,757,L013,SC_7.0
5398,100100,-3.685806126,-3.418198101,-3.373804619,-3.22911173,-3.230008918,439,L013,SC_7.0
5399,100150,NA,NA,-5.328047129,NA,-5.704225182,746,L013,SC_7.0
5400,100250,-5.033136141,-4.631272926,-4.373804619,-5.175563995,-5.10216519,892,L013,SC_7.0
5401,100325,-5.635196133,NA,-5.328047129,NA,NA,302,L013,SC_7.0
5402,100565,-3.127340261,-3.455181667,-3.495538216,-3.753960068,-3.210070588,593,L013,SC_7.0
5403,100785,-3.38477613,-3.46003417,-3.985624448,-4.595780399,-5.227103927,644,L013,SC_7.0
5404,100941,-5.635196133,NA,NA,NA,NA,85,L013,SC_7.0
5405,100977,-3.570738143,-3.50633419,-3.966319293,-3.993720407,-4.500105199,618,L013,SC_7.0
5406,100980,NA,NA,-5.328047129,NA,-5.403195186,362,L013,SC_7.0
5407,101032,NA,-5.409424177,NA,-5.874533999,NA,993,L013,SC_7.0
5408,101103,-4.334166137,-4.205304194,-3.896683365,-4.670414017,-4.558097146,494,L013,SC_7.0
5409,101320,NA,NA,-5.328047129,NA,NA,252,L013,SC_7.0
5410,101416,NA,NA,-5.328047129,NA,NA,133,L013,SC_7.0
5411,101483,-3.045246531,-3.154151672,-3.19450822,-3.528181025,-3.36977143,456,L013,SC_7.0
5412,101866,-5.635196133,NA,-5.328047129,NA,NA,279,L013,SC_7.0
5413,102134,-3.963098275,-4.631272926,NA,-5.874533999,-5.704225182,767,L013,SC_7.0
5414,102158,-3.765964413,-3.746666345,-4.725987137,-5.175563995,-5.704225182,353,L013,SC_7.0
5415,102203,-3.80912133,-3.631272926,-4.373804619,-4.833141314,-4.590281829,925,L013,SC_7.0
5416,102397,-3.737569041,-4.011484168,-4.286654444,-5.397412745,-5.704225182,605,L013,SC_7.0
5417,102448,-4.936226128,-4.807364186,-4.629077124,-5.272474008,-5.227103927,59,L013,SC_7.0
5418,102462,-2.965879252,-2.857974179,-3.072774624,-3.183452507,-3.295985216,423,L013,SC_7.0
5419,102489,-5.158074878,NA,NA,-5.874533999,NA,1004,L013,SC_7.0
5420,102606,NA,-5.409424177,NA,NA,NA,973,L013,SC_7.0
5421,102654,-5.635196133,NA,NA,NA,NA,386,L013,SC_7.0
5422,102696,NA,-5.409424177,NA,-5.573504004,NA,512,L013,SC_7.0
5423,102899,NA,-5.409424177,-5.328047129,NA,-5.704225182,47,L013,SC_7.0
5424,102958,-3.783937784,-3.775955721,-3.913073781,-4.035684909,-5.005255177,1003,L013,SC_7.0
5425,103379,NA,NA,NA,-5.874533999,-5.227103927,256,L013,SC_7.0
5426,103434,NA,-5.409424177,NA,NA,NA,996,L013,SC_7.0
5427,103731,-5.635196133,NA,NA,NA,NA,220,L013,SC_7.0
5428,103739,NA,NA,-5.328047129,-5.874533999,-5.704225182,521,L013,SC_7.0
5429,103909,-5.635196133,NA,-5.328047129,-5.874533999,NA,279,L013,SC_7.0
5430,104132,NA,NA,-5.027017133,NA,NA,254,L013,SC_7.0
5431,104160,-3.849866298,-3.737326319,-3.836685435,-4.283469392,-5.227103927,984,L013,SC_7.0
5432,104205,-3.567010271,-3.440941228,-3.482949089,-3.681409401,-3.425471581,674,L013,SC_7.0
5433,104257,-4.790098093,-4.710454173,-4.097598207,-5.029435959,-5.005255177,214,L013,SC_7.0
5434,104482,NA,NA,-5.328047129,NA,NA,248,L013,SC_7.0
5435,104556,-5.158074878,-5.409424177,-5.328047129,NA,-5.704225182,423,L013,SC_7.0
5436,104580,-3.639560938,-4.047696341,-4.286654444,-4.443170235,-4.382005887,835,L013,SC_7.0
5437,105171,NA,-5.409424177,NA,NA,NA,807,L013,SC_7.0
5438,105178,-4.593803447,-4.409424177,-4.373804619,-5.096382749,-5.10216519,132,L013,SC_7.0
5439,105348,-3.254984891,-3.756211663,-3.865649131,-3.58897669,-3.511100583,138,L013,SC_7.0
5440,105571,-3.991743456,-4.368031492,-5.027017133,-5.874533999,-5.704225182,457,L013,SC_7.0
5441,105683,-3.354162765,-3.624094342,-4.286654444,-4.283469392,-5.227103927,138,L013,SC_7.0
5442,106171,-2.990757543,-3.00459046,-3.294623373,-3.51092202,-3.726501576,674,L013,SC_7.0
5443,106372,NA,NA,NA,-5.874533999,NA,350,L013,SC_7.0
5444,106374,-5.635196133,NA,-5.328047129,NA,NA,1002,L013,SC_7.0
5445,106517,NA,NA,NA,NA,-5.704225182,175,L013,SC_7.0
5446,106717,NA,-5.409424177,NA,NA,NA,175,L013,SC_7.0
5447,107415,NA,NA,NA,-5.874533999,NA,988,L013,SC_7.0
5448,107483,-3.096120034,-3.302214207,-3.207473198,-3.430489204,-3.101080809,234,L013,SC_7.0
5449,107603,NA,NA,NA,NA,-5.704225182,547,L013,SC_7.0
5450,108011,NA,NA,NA,-5.874533999,NA,245,L013,SC_7.0
5451,108099,-4.936226128,-4.807364186,-4.549895878,-5.874533999,-5.704225182,186,L013,SC_7.0
5452,108300,NA,-5.409424177,NA,-5.573504004,NA,742,L013,SC_7.0
5453,108933,-3.296739639,-3.528610585,-3.684594452,-3.562780138,-3.564346095,248,L013,SC_7.0
5454,109079,-5.635196133,NA,-5.328047129,NA,NA,894,L013,SC_7.0
5455,109591,-2.769500073,-2.673825277,-2.765754264,-2.849228134,-2.73855321,790,L013,SC_7.0
5456,109911,-5.635196133,NA,-5.328047129,NA,NA,209,L013,SC_7.0
5457,109927,-4.790098093,NA,NA,NA,NA,175,L013,SC_7.0
5458,110071,-5.033136141,-4.631272926,-4.850925874,-5.397412745,-5.10216519,125,L013,SC_7.0
5459,110097,-3.582117689,-3.610083627,-4.123927146,-4.211776168,-5.005255177,787,L013,SC_7.0
5460,110195,-3.80912133,-4.154151672,-4.850925874,-5.573504004,-5.704225182,352,L013,SC_7.0
5461,110252,-3.74310153,-3.978060413,-4.328047129,-5.397412745,-5.704225182,733,L013,SC_7.0
5462,110377,-3.75438254,-3.7659715,-3.836685435,-4.202436142,-4.704225182,2,L013,SC_7.0
5463,110502,-3.375124745,-3.427152944,-3.771744628,-3.734654913,-3.971831422,935,L013,SC_7.0
5464,110528,NA,NA,NA,-5.874533999,-5.704225182,623,L013,SC_7.0
5465,110649,NA,NA,NA,NA,-5.704225182,112,L013,SC_7.0
5466,110836,-4.680953623,NA,-5.328047129,-5.874533999,NA,190,L013,SC_7.0
5467,111035,-3.13140545,-3.298834467,-3.521867155,-3.591232771,-3.801135195,864,L013,SC_7.0
5468,111242,NA,-5.409424177,NA,NA,-5.704225182,74,L013,SC_7.0
5469,111376,NA,NA,-5.328047129,NA,NA,938,L013,SC_7.0
5470,111431,-4.732106146,-4.455181667,-4.214103776,-5.029435959,-4.801135195,809,L013,SC_7.0
5471,111524,NA,NA,NA,NA,-5.704225182,805,L013,SC_7.0
5472,112077,NA,NA,-5.328047129,NA,-5.704225182,935,L013,SC_7.0
5473,112084,NA,NA,-5.328047129,NA,NA,202,L013,SC_7.0
5474,112398,NA,NA,NA,-5.874533999,-5.704225182,288,L013,SC_7.0
5475,112543,NA,NA,NA,NA,-5.704225182,252,L013,SC_7.0
5476,112558,NA,-5.409424177,NA,-5.874533999,-5.704225182,815,L013,SC_7.0
5477,112749,NA,NA,NA,-5.874533999,NA,428,L013,SC_7.0
5478,112967,-5.635196133,NA,NA,-5.874533999,-5.227103927,809,L013,SC_7.0
5479,113008,-5.635196133,-4.932302922,-4.629077124,-5.874533999,-5.403195186,841,L013,SC_7.0
5480,113017,-5.334166137,-5.108394181,NA,-5.874533999,NA,802,L013,SC_7.0
5481,113307,-4.857044882,-4.631272926,-4.15195587,-4.971444012,-5.10216519,439,L013,SC_7.0
5482,113365,NA,NA,NA,-5.573504004,NA,204,L013,SC_7.0
5483,113440,NA,-5.409424177,NA,NA,NA,926,L013,SC_7.0
5484,113465,-5.635196133,-5.409424177,NA,-5.874533999,NA,539,L013,SC_7.0
5485,113581,NA,NA,NA,-5.874533999,NA,19,L013,SC_7.0
5486,114055,-3.057704333,-3.002883996,-3.082534461,-3.161043456,-3.536907847,956,L013,SC_7.0
5487,114140,-5.158074878,NA,NA,NA,NA,1001,L013,SC_7.0
5488,114623,NA,-5.409424177,NA,NA,NA,119,L013,SC_7.0
5489,114770,NA,NA,NA,-5.874533999,NA,279,L013,SC_7.0
5490,114842,-5.635196133,NA,NA,NA,NA,894,L013,SC_7.0
5491,115174,NA,NA,NA,NA,-5.704225182,647,L013,SC_7.0
5492,115343,-5.334166137,NA,NA,NA,NA,1007,L013,SC_7.0
5493,115612,-4.237256124,-5.108394181,-5.027017133,-5.874533999,-5.227103927,170,L013,SC_7.0
5494,115777,-4.52125278,-4.330242931,-3.93010712,-4.670414017,-4.749982672,1000,L013,SC_7.0
5495,115838,NA,NA,NA,NA,-5.704225182,34,L013,SC_7.0
5496,115933,NA,NA,-5.328047129,NA,NA,639,L013,SC_7.0
5497,116076,-5.635196133,NA,NA,-5.874533999,NA,800,L013,SC_7.0
5498,116124,-4.635196133,-4.330242931,-4.214103776,-4.92029149,-4.926073931,372,L013,SC_7.0
5499,116162,-2.81041967,-2.918062483,-3.082534461,-3.43205423,-3.531038913,162,L013,SC_7.0
5500,116176,-5.635196133,-5.409424177,NA,NA,NA,309,L013,SC_7.0
5501,116219,NA,-5.409424177,NA,NA,NA,899,L013,SC_7.0
5502,116287,-3.195863439,-3.312514164,-3.489198038,-3.556470665,-3.577120383,163,L013,SC_7.0
5503,116552,-3.43929648,-3.558165828,-4.248865883,-4.261750143,-5.10216519,767,L013,SC_7.0
5504,116694,-4.356442532,-4.368031492,-4.248865883,-4.728405964,-4.859127142,896,L013,SC_7.0
5505,117063,NA,NA,NA,-5.874533999,NA,1014,L013,SC_7.0
5506,117092,NA,-5.409424177,NA,NA,NA,186,L013,SC_7.0
5507,117114,-5.635196133,-5.409424177,NA,NA,-5.704225182,926,L013,SC_7.0
5508,117258,-5.334166137,-4.807364186,-5.328047129,-5.874533999,-5.704225182,814,L013,SC_7.0
5509,117348,-3.284948114,-3.368031492,-3.771744628,-3.817629148,-4.425471581,48,L013,SC_7.0
5510,117442,NA,NA,-5.328047129,NA,NA,964,L013,SC_7.0
5511,117473,-3.777863636,-3.890910237,-4.248865883,-4.476593991,-5.227103927,618,L013,SC_7.0
5512,117526,-4.790098093,-4.710454173,-4.629077124,-4.971444012,-5.10216519,684,L013,SC_7.0
5513,117540,NA,-5.409424177,NA,-5.874533999,NA,979,L013,SC_7.0
5514,117572,-5.635196133,NA,NA,NA,NA,213,L013,SC_7.0
5515,117633,NA,-5.108394181,NA,NA,NA,572,L013,SC_7.0
5516,117673,-3.05313277,-3.302214207,-3.579859102,-3.575680923,-3.678919316,522,L013,SC_7.0
5517,117776,NA,NA,-5.328047129,-5.874533999,NA,807,L013,SC_7.0
5518,117933,-5.635196133,NA,NA,NA,-5.227103927,132,L013,SC_7.0
5519,118111,-3.124651122,-3.422652443,-3.595653369,-3.701347731,-3.712999106,313,L013,SC_7.0
5520,118252,-2.480467925,-2.059564095,-1.838932759,-1.771448998,-1.84036722,149,L013,SC_7.0
5521,118276,NA,-5.409424177,NA,NA,NA,376,L013,SC_7.0
5522,118526,-4.556014887,-4.029212935,-3.947835887,-4.573504004,-4.801135195,780,L013,SC_7.0
5523,118560,NA,-5.409424177,NA,NA,NA,650,L013,SC_7.0
5524,118830,-3.115368139,-3.029212935,-3.408969036,-3.580067773,-3.988221838,423,L013,SC_7.0
5525,118898,-3.256798232,-3.431700572,-3.414233276,-3.332954756,-3.580373541,829,L013,SC_7.0
5526,118915,-4.489068097,-4.130670576,-4.424957142,-4.670414017,-4.749982672,17,L013,SC_7.0
5527,118978,-4.635196133,NA,NA,NA,NA,366,L013,SC_7.0
5528,119084,NA,NA,NA,NA,-5.704225182,52,L013,SC_7.0
5529,119329,-3.639560938,-4.011484168,-4.027017133,-5.029435959,NA,638,L013,SC_7.0
5530,119351,-3.097377037,-3.070967683,-3.447233537,-3.575680923,-3.551936837,1015,L013,SC_7.0
5531,119468,NA,NA,NA,NA,-5.704225182,790,L013,SC_7.0
5532,119564,-3.273468297,-3.344966188,-3.458815409,-3.821455556,-4.289251834,674,L013,SC_7.0
5533,119646,-3.58597811,-3.693420833,-4.328047129,-5.272474008,-5.403195186,206,L013,SC_7.0
5534,119723,-3.169813281,-3.418198101,-3.694578673,-3.845150222,-4.382005887,938,L013,SC_7.0
5535,119904,-3.347394403,-3.191940233,-3.290620631,-3.244106124,-3.678919316,400,L013,SC_7.0
5536,120036,-5.635196133,NA,NA,-5.573504004,NA,522,L013,SC_7.0
5537,120155,NA,NA,NA,-5.874533999,NA,969,L013,SC_7.0
5538,120224,NA,NA,-5.328047129,NA,NA,975,L013,SC_7.0
5539,120242,-3.251380767,-3.570575086,-4.123927146,-4.476593991,-4.32401394,347,L013,SC_7.0
5540,120302,-2.694181889,-2.741971224,-2.887138047,-2.771757385,-2.780981163,423,L013,SC_7.0
5541,120408,NA,NA,-5.027017133,NA,NA,333,L013,SC_7.0
5542,120531,-5.635196133,NA,NA,NA,NA,442,L013,SC_7.0
5543,120592,NA,NA,NA,-5.874533999,NA,392,L013,SC_7.0
5544,120664,-3.902802373,-4.087204882,-5.027017133,NA,NA,453,L013,SC_7.0
5545,120902,-4.52125278,NA,NA,-5.573504004,NA,1014,L013,SC_7.0
5546,120923,-3.237256124,-3.464941505,-3.665289297,-4.69844274,-5.10216519,228,L013,SC_7.0
5547,121014,-3.420352285,-3.638572165,-3.771744628,-3.925143993,-4.091441325,118,L013,SC_7.0
5548,121078,-3.015060078,-3.093453831,-3.210775833,-3.332954756,-3.489381334,729,L013,SC_7.0
5549,121311,-5.334166137,NA,NA,-5.874533999,NA,574,L013,SC_7.0
5550,121434,NA,NA,-5.328047129,NA,NA,209,L013,SC_7.0
5551,121512,-3.093616889,-3.33754217,-3.947835887,-4.042025087,-3.683035883,962,L013,SC_7.0
5552,121620,-2.975279933,-2.883084899,-2.981694154,-3.028196887,-3.249380322,534,L013,SC_7.0
5553,121632,-2.983918119,-3.149352789,-3.655949271,-3.753960068,-4.306285173,159,L013,SC_7.0
5554,121837,-3.149474706,-3.171378074,-3.336821053,-3.817629148,-3.754835175,83,L013,SC_7.0
5555,121854,-5.635196133,NA,-5.027017133,NA,NA,118,L013,SC_7.0
5556,122446,NA,NA,NA,-5.874533999,NA,277,L013,SC_7.0
5557,122542,NA,NA,-5.328047129,NA,NA,618,L013,SC_7.0
5558,122602,-5.635196133,NA,NA,NA,NA,954,L013,SC_7.0
5559,122710,NA,NA,-5.328047129,-5.874533999,NA,652,L013,SC_7.0
5560,122743,-3.097377037,-3.176428066,-3.354919275,-3.760590647,-4.022983944,726,L013,SC_7.0
5561,122969,-5.635196133,-5.409424177,-5.328047129,NA,NA,326,L013,SC_7.0
5562,123012,-3.47382813,-3.645996183,-3.880889097,-4.494322758,-5.403195186,52,L013,SC_7.0
5563,123023,NA,NA,NA,-5.874533999,NA,279,L013,SC_7.0
5564,123076,-3.601772377,-3.631272926,-4.214103776,-4.92029149,-5.403195186,574,L013,SC_7.0
5565,123225,-2.919192789,-3.01322483,-3.210775833,-3.330465955,-3.754835175,295,L013,SC_7.0
5566,123235,-4.203832368,-3.947026179,-3.612043785,-4.318231499,-4.500105199,279,L013,SC_7.0
5567,123767,-4.593803447,-4.330242931,-4.214103776,-4.971444012,-4.801135195,1000,L013,SC_7.0
5568,123797,-2.700192981,-2.956105837,-3.15486086,-3.214617799,-3.430067332,423,L013,SC_7.0
5569,124228,NA,NA,NA,NA,-5.704225182,809,L013,SC_7.0
5570,124436,-3.790098093,-4.368031492,-4.286654444,NA,NA,520,L013,SC_7.0
5571,124996,-3.365683188,-3.323064346,-3.595653369,-3.639005553,-3.674841404,646,L013,SC_7.0
5572,125114,NA,NA,NA,-5.573504004,NA,32,L013,SC_7.0
5573,125273,-3.281087693,-4.108394181,-4.373804619,-4.92029149,-5.10216519,596,L013,SC_7.0
5574,125409,NA,-5.409424177,NA,NA,-5.704225182,898,L013,SC_7.0
5575,125446,-5.334166137,NA,NA,NA,NA,511,L013,SC_7.0
5576,125448,NA,NA,-4.850925874,NA,NA,800,L013,SC_7.0
5577,125596,NA,-5.409424177,NA,NA,NA,803,L013,SC_7.0
5578,125888,-5.635196133,-5.409424177,-5.328047129,-5.874533999,NA,423,L013,SC_7.0
5579,125956,-3.166848802,-3.191940233,-3.603771259,-3.526229136,-3.463675933,209,L013,SC_7.0
5580,126035,-4.790098093,-4.233332918,-4.15195587,-4.874533999,-5.005255177,773,L013,SC_7.0
5581,126121,-5.334166137,-5.409424177,NA,NA,NA,149,L013,SC_7.0
5582,126337,-5.635196133,NA,NA,NA,NA,509,L013,SC_7.0
5583,126406,-3.186489813,-3.072964443,-3.163694273,-3.240056729,-3.531038913,969,L013,SC_7.0
5584,126586,-5.635196133,NA,NA,NA,NA,149,L013,SC_7.0
5585,126670,-4.556014887,NA,NA,NA,NA,896,L013,SC_7.0
5586,126689,-4.334166137,-4.178975255,-4.123927146,-4.644085078,-4.625043936,423,L013,SC_7.0
5587,126909,NA,NA,NA,-5.874533999,NA,561,L013,SC_7.0
5588,127152,-3.365683188,-4.233332918,-4.248865883,-5.397412745,-5.403195186,343,L013,SC_7.0
5589,127237,NA,NA,NA,-5.874533999,NA,361,L013,SC_7.0
5590,127429,-3.050864908,-3.368031492,-3.694578673,-4.383172306,-4.528133923,981,L013,SC_7.0
5591,127444,-5.635196133,NA,NA,NA,NA,34,L013,SC_7.0
5592,127490,-3.894833443,-4.233332918,-4.629077124,NA,-5.403195186,856,L013,SC_7.0
5593,127562,-3.407309428,-4.330242931,-3.674834615,-4.184337919,-4.801135195,564,L013,SC_7.0
5594,127589,-5.635196133,NA,NA,NA,NA,687,L013,SC_7.0
5595,127934,NA,NA,-5.328047129,NA,NA,479,L013,SC_7.0
5596,128539,NA,NA,NA,-5.874533999,NA,102,L013,SC_7.0
5597,129019,NA,NA,NA,NA,-5.704225182,50,L013,SC_7.0
5598,129069,NA,-5.409424177,NA,NA,NA,66,L013,SC_7.0
5599,129116,-5.635196133,-5.409424177,NA,NA,-5.704225182,780,L013,SC_7.0
5600,129221,-3.249589859,-3.319519065,-3.865649131,-3.901406146,-4.014029102,3,L013,SC_7.0
5601,129657,NA,NA,NA,-5.874533999,NA,204,L013,SC_7.0
5602,129720,NA,-5.409424177,NA,-5.573504004,-5.704225182,231,L013,SC_7.0
5603,129785,-3.447675412,-3.570575086,-3.93010712,-3.784628888,-3.834993462,311,L013,SC_7.0
5604,129924,-3.356442532,-3.517329574,-3.796568212,-3.817629148,-3.717453447,612,L013,SC_7.0
5605,130134,NA,NA,-5.328047129,NA,NA,48,L013,SC_7.0
5606,130249,NA,NA,-5.328047129,NA,NA,279,L013,SC_7.0
5607,130546,-2.913385517,-3.16145091,-3.403767843,-3.849228134,-4.704225182,913,L013,SC_7.0
5608,130593,NA,-5.108394181,NA,NA,-5.704225182,186,L013,SC_7.0
5609,130992,NA,NA,-5.027017133,NA,NA,88,L013,SC_7.0
5610,131111,-3.223576427,-3.356345733,-4.049293528,-4.283469392,-4.801135195,534,L013,SC_7.0
5611,131811,-3.010914037,-2.893550333,-3.20094233,-3.13973417,-3.271255891,907,L013,SC_7.0
5612,131829,-3.177314236,-3.199909162,-3.214103776,-3.219395565,-3.04146735,845,L013,SC_7.0
